Time,CPU_CAP,CPU_USAGE,MEM_CAP,MEM_USAGE,CPU_AVAI,MEM_AVAI,NET_IN,NET_OUT,VBD_OO,VBD_RD,VBD_WR,LOAD1,LOAD5,Label
1316333804,100,12,511,254,88,257,5,20,0,0,0,0.28,0.60,0
1316333805,100,30,511,254,70,257,6,27,0,0,0,0.28,0.60,0
1316333806,100,8,511,254,92,257,4,27,0,0,0,0.28,0.60,0
1316333807,100,41,511,254,59,257,10,52,0,0,0,0.28,0.60,0
1316333808,100,17,511,254,83,257,4,12,0,0,0,0.50,0.64,0
1316333809,100,19,511,254,81,257,6,27,0,0,0,0.50,0.64,0
1316333810,100,26,511,255,74,256,9,46,0,0,0,0.50,0.64,0
1316333811,100,20,511,255,80,256,7,35,0,0,0,0.50,0.64,0
1316333812,100,19,511,255,81,256,7,41,0,0,0,0.50,0.64,0
1316333813,100,19,511,255,81,256,10,51,0,0,0,0.46,0.63,0
1316333814,100,10,511,255,90,256,5,25,0,0,0,0.46,0.63,0
1316333815,100,9,511,255,91,256,6,38,0,0,0,0.46,0.63,0
1316333816,100,29,511,255,71,256,11,42,0,0,0,0.46,0.63,0
1316333817,100,22,511,255,78,256,6,31,0,0,0,0.46,0.63,0
1316333818,100,21,511,255,79,256,8,32,0,0,0,0.58,0.65,0
1316333819,100,23,511,255,77,256,7,22,0,0,0,0.58,0.65,0
1316333820,100,21,511,255,79,256,11,48,0,0,0,0.58,0.65,0
1316333821,100,13,511,255,87,256,8,48,0,0,0,0.58,0.65,0
1316333822,100,19,511,255,81,256,9,26,0,0,0,0.58,0.65,0
1316333823,100,34,511,255,66,256,8,46,0,0,0,0.78,0.69,0
1316333824,100,6,511,255,94,256,4,18,0,0,0,0.78,0.69,0
1316333825,100,8,511,255,92,256,5,26,0,0,0,0.78,0.69,0
1316333826,100,6,511,255,94,256,8,44,0,0,0,0.78,0.69,0
1316333827,100,12,511,255,88,256,7,37,0,0,0,0.78,0.69,0
1316333828,100,33,511,255,67,256,7,34,0,0,0,0.71,0.68,0
1316333829,100,12,511,255,88,256,6,20,0,0,0,0.71,0.68,0
1316333830,100,30,511,255,70,256,7,34,0,0,0,0.71,0.68,0
1316333831,100,36,511,255,64,256,8,36,0,0,0,0.71,0.68,0
1316333832,100,7,511,255,93,256,4,26,0,0,0,0.71,0.68,0
1316333833,100,20,511,255,80,256,11,47,0,0,0,0.66,0.67,0
1316333834,100,49,511,255,51,256,9,34,0,0,0,0.66,0.67,0
1316333835,100,18,511,255,82,256,7,41,0,0,0,0.66,0.67,0
1316333836,100,7,511,255,93,256,4,20,0,0,0,0.66,0.67,0
1316333837,100,6,511,255,94,256,7,27,0,0,0,0.66,0.67,0
1316333838,100,16,511,255,84,256,8,47,0,0,0,0.60,0.65,0
1316333839,100,12,511,255,88,256,8,33,0,0,0,0.60,0.65,0
1316333840,100,11,511,255,89,256,8,32,0,0,0,0.60,0.65,0
1316333841,100,5,511,255,95,256,5,27,0,0,0,0.60,0.65,0
1316333842,100,24,511,255,76,256,4,22,0,0,0,0.60,0.65,0
1316333843,100,13,511,255,87,256,7,27,0,0,0,0.56,0.64,0
1316333844,100,43,511,255,57,256,12,47,0,0,0,0.56,0.64,0
1316333845,100,28,511,255,72,256,8,42,0,0,0,0.56,0.64,0
1316333846,100,15,511,255,85,256,6,36,0,0,0,0.56,0.64,0
1316333847,100,31,511,255,69,256,9,48,0,0,0,0.56,0.64,0
1316333848,100,10,511,255,90,256,7,39,0,0,0,0.51,0.63,0
1316333849,100,35,511,255,65,256,10,54,0,0,0,0.51,0.63,0
1316333850,100,13,511,255,87,256,5,22,0,0,0,0.51,0.63,0
1316333851,100,23,511,255,77,256,6,30,0,0,0,0.51,0.63,0
1316333852,100,6,511,255,94,256,7,32,0,0,0,0.51,0.63,0
1316333853,100,3,511,255,97,256,4,16,0,0,0,0.47,0.62,0
1316333854,100,23,511,255,77,256,7,31,0,0,0,0.47,0.62,0
1316333855,100,27,511,255,73,256,5,22,0,0,0,0.47,0.62,0
1316333856,100,22,511,255,78,256,4,14,0,0,0,0.47,0.62,0
1316333857,100,6,511,255,94,256,4,19,0,0,0,0.47,0.62,0
1316333858,100,9,511,255,91,256,8,30,0,0,0,0.43,0.61,0
1316333859,100,14,511,255,86,256,6,36,0,0,0,0.43,0.61,0
1316333860,100,22,511,255,78,256,8,32,0,0,0,0.43,0.61,0
1316333861,100,6,511,255,94,256,8,32,0,0,0,0.43,0.61,0
1316333862,100,16,511,255,84,256,4,18,0,0,0,0.43,0.61,0
1316333863,100,7,511,255,93,256,7,28,0,0,0,0.40,0.60,0
1316333864,100,11,511,255,89,256,4,22,0,0,0,0.40,0.60,0
1316333865,100,21,511,255,79,256,9,47,0,0,0,0.40,0.60,0
1316333866,100,12,511,255,88,256,7,40,0,0,0,0.40,0.60,0
1316333867,100,6,511,255,94,256,7,45,0,0,0,0.40,0.60,0
1316333868,100,19,511,255,81,256,8,32,0,0,0,0.36,0.59,0
1316333869,100,36,511,255,64,256,5,25,0,0,0,0.36,0.59,0
1316333870,100,14,511,255,86,256,7,20,0,0,0,0.36,0.59,0
1316333871,100,18,511,255,82,256,7,40,0,0,0,0.36,0.59,0
1316333872,100,9,511,255,91,256,5,22,0,0,0,0.36,0.59,0
1316333873,100,16,511,255,84,256,7,26,0,0,0,0.34,0.58,0
1316333874,100,9,511,255,91,256,7,30,0,0,0,0.34,0.58,0
1316333875,100,16,511,256,84,255,9,39,0,0,0,0.34,0.58,0
1316333876,100,7,511,256,93,255,7,50,0,0,0,0.34,0.58,0
1316333877,100,26,511,256,74,255,11,56,0,0,0,0.34,0.58,0
1316333878,100,13,511,256,87,255,5,26,0,0,0,0.31,0.57,0
1316333879,100,6,511,256,94,255,6,22,0,0,0,0.31,0.57,0
1316333880,100,24,511,256,76,255,10,50,0,0,0,0.31,0.57,0
1316333881,100,8,511,256,92,255,5,25,0,0,0,0.31,0.57,0
1316333882,100,7,511,256,93,255,6,33,0,0,0,0.31,0.57,0
1316333883,100,20,511,256,80,255,8,38,0,0,0,0.28,0.56,0
1316333884,100,11,511,256,89,255,4,27,0,0,0,0.28,0.56,0
1316333885,100,12,511,256,88,255,6,25,0,0,0,0.28,0.56,0
1316333886,100,10,511,256,90,255,6,28,0,0,0,0.28,0.56,0
1316333887,100,18,511,256,82,255,5,25,0,0,0,0.28,0.56,0
1316333888,100,32,511,256,68,255,9,36,0,0,0,0.28,0.56,0
1316333889,100,25,511,256,75,255,5,28,0,0,0,0.26,0.55,0
1316333890,100,10,511,256,90,255,5,23,0,0,0,0.26,0.55,0
1316333891,100,6,511,256,94,255,5,21,0,0,0,0.26,0.55,0
1316333892,100,6,511,256,94,255,6,28,0,0,0,0.26,0.55,0
1316333893,100,2,511,256,98,255,4,19,0,0,0,0.26,0.55,0
1316333894,100,21,511,256,79,255,5,22,0,0,0,0.24,0.54,0
1316333895,100,19,511,256,81,255,10,60,0,0,0,0.24,0.54,0
1316333896,100,13,511,256,87,255,4,20,0,0,0,0.24,0.54,0
1316333897,100,24,511,256,76,255,6,24,0,0,0,0.24,0.54,0
1316333898,100,16,511,256,84,255,5,17,0,0,0,0.24,0.54,0
1316333899,100,27,511,256,73,255,6,35,0,0,0,0.30,0.55,0
1316333900,100,29,511,256,71,255,6,21,0,0,0,0.30,0.55,0
1316333901,100,30,511,256,70,255,7,35,0,0,0,0.30,0.55,0
1316333902,100,16,511,256,84,255,13,45,0,0,0,0.30,0.55,0
1316333903,100,24,511,256,76,255,8,45,0,0,0,0.30,0.55,0
1316333904,100,2,511,256,98,255,5,17,0,0,0,0.28,0.54,0
1316333905,100,23,511,256,77,255,6,30,0,0,0,0.28,0.54,0
1316333906,100,17,511,256,83,255,7,33,0,0,0,0.28,0.54,0
1316333907,100,13,511,256,87,255,12,53,0,0,0,0.28,0.54,0
1316333908,100,42,511,256,58,255,7,32,0,0,0,0.28,0.54,0
1316333909,100,8,511,256,92,255,6,21,0,0,0,0.49,0.58,0
1316333910,100,23,511,256,77,255,7,32,0,0,0,0.49,0.58,0
1316333911,100,14,511,256,86,255,7,37,0,0,0,0.49,0.58,0
1316333912,100,19,511,256,81,255,7,26,0,0,0,0.49,0.58,0
1316333913,100,11,511,256,89,255,6,21,0,0,0,0.49,0.58,0
1316333914,100,25,511,256,75,255,9,43,0,0,0,0.53,0.59,0
1316333915,100,8,511,256,92,255,6,27,0,0,0,0.53,0.59,0
1316333916,100,21,511,256,79,255,7,31,0,0,0,0.53,0.59,0
1316333917,100,11,511,256,89,255,3,13,0,0,0,0.53,0.59,0
1316333918,100,11,511,256,89,255,6,31,0,0,0,0.53,0.59,0
1316333919,100,24,511,256,76,255,6,29,0,0,0,0.49,0.58,0
1316333920,100,9,511,256,91,255,8,29,0,0,0,0.49,0.58,0
1316333921,100,7,511,256,93,255,3,15,0,0,0,0.49,0.58,0
1316333922,100,12,511,256,88,255,11,49,0,0,0,0.49,0.58,0
1316333923,100,25,511,256,75,255,7,34,0,0,0,0.49,0.58,0
1316333924,100,18,511,256,82,255,11,47,0,0,0,0.45,0.57,0
1316333925,100,45,511,256,55,255,13,62,0,0,0,0.45,0.57,0
1316333926,100,10,511,256,90,255,8,41,0,0,0,0.45,0.57,0
1316333927,100,10,511,256,90,255,7,32,0,0,0,0.45,0.57,0
1316333928,100,19,511,256,81,255,7,38,0,0,0,0.45,0.57,0
1316333929,100,43,511,256,57,255,7,29,0,0,0,0.41,0.56,0
1316333930,100,28,511,256,72,255,8,31,0,0,0,0.41,0.56,0
1316333931,100,7,511,256,93,255,10,63,0,0,0,0.41,0.56,0
1316333932,100,15,511,256,85,255,5,27,0,0,0,0.41,0.56,0
1316333933,100,19,511,256,81,255,9,45,0,0,0,0.41,0.56,0
1316333934,100,13,511,256,87,255,7,24,0,0,0,0.38,0.55,0
1316333935,100,28,511,256,72,255,8,32,0,0,0,0.38,0.55,0
1316333936,100,28,511,256,72,255,7,27,0,0,0,0.38,0.55,0
1316333937,100,5,511,256,95,255,3,16,0,0,0,0.38,0.55,0
1316333938,100,28,511,256,72,255,9,40,0,0,0,0.38,0.55,0
1316333939,100,5,511,256,95,255,7,44,0,0,0,0.35,0.54,0
1316333940,100,9,511,256,91,255,8,39,0,0,0,0.35,0.54,0
1316333941,100,20,511,256,80,255,8,45,0,0,0,0.35,0.54,0
1316333942,100,7,511,256,93,255,10,60,0,0,0,0.35,0.54,0
1316333943,100,12,511,256,88,255,3,15,0,0,0,0.35,0.54,0
1316333944,100,16,511,256,84,255,10,44,0,0,0,0.32,0.53,0
1316333945,100,13,511,256,87,255,4,16,0,0,0,0.32,0.53,0
1316333946,100,8,511,256,92,255,3,11,0,0,0,0.32,0.53,0
1316333947,100,20,511,256,80,255,9,53,0,0,0,0.32,0.53,0
1316333948,100,7,511,256,93,255,9,32,0,0,0,0.32,0.53,0
1316333949,100,28,511,256,72,255,10,32,0,0,0,0.30,0.52,0
1316333950,100,11,511,256,89,255,5,28,0,0,0,0.30,0.52,0
1316333951,100,11,511,256,89,255,6,27,0,0,0,0.30,0.52,0
1316333952,100,16,511,256,84,255,6,31,0,0,0,0.30,0.52,0
1316333953,100,21,511,256,79,255,4,11,0,0,0,0.30,0.52,0
1316333954,100,6,511,256,94,255,8,38,0,0,0,0.27,0.51,0
1316333955,100,32,511,256,68,255,9,37,0,0,0,0.27,0.51,0
1316333956,100,30,511,256,70,255,7,28,0,0,0,0.27,0.51,0
1316333957,100,9,511,256,91,255,5,19,0,0,0,0.27,0.51,0
1316333958,100,16,511,256,84,255,5,15,0,0,0,0.27,0.51,0
1316333959,100,13,511,256,87,255,7,35,0,0,0,0.25,0.50,0
1316333960,100,19,511,256,81,255,6,32,0,0,0,0.25,0.50,0
1316333961,100,14,511,256,86,255,7,27,0,0,0,0.25,0.50,0
1316333962,100,11,511,256,89,255,5,19,0,0,0,0.25,0.50,0
1316333963,100,4,511,257,96,254,5,30,0,0,0,0.25,0.50,0
1316333964,100,23,511,257,77,254,8,51,0,0,0,0.23,0.49,0
1316333965,100,12,511,257,88,254,8,36,0,0,0,0.23,0.49,0
1316333966,100,13,511,257,87,254,8,36,0,0,0,0.23,0.49,0
1316333968,100,8,511,257,92,254,8,31,0,0,0,0.23,0.49,0
1316333968,100,6,511,257,94,254,5,28,0,0,0,0.23,0.49,0
1316333969,100,11,511,257,89,254,9,47,0,0,0,0.21,0.49,0
1316333970,100,30,511,257,70,254,9,42,0,0,0,0.21,0.49,0
1316333971,100,22,511,257,78,254,8,35,0,0,0,0.21,0.49,0
1316333972,100,12,511,257,88,254,11,59,0,0,0,0.21,0.49,0
1316333973,100,17,511,257,83,254,8,54,0,0,0,0.19,0.48,0
1316333974,100,5,511,257,95,254,4,15,0,0,0,0.19,0.48,0
1316333975,100,6,511,257,94,254,5,29,0,0,0,0.19,0.48,0
1316333976,100,10,511,257,90,254,6,31,0,0,0,0.19,0.48,0
1316333977,100,13,511,257,87,254,6,26,0,0,0,0.19,0.48,0
1316333978,100,28,511,257,72,254,6,26,0,0,0,0.18,0.47,0
1316333979,100,28,511,257,72,254,10,59,0,0,0,0.18,0.47,0
1316333980,100,7,511,257,93,254,6,19,0,0,0,0.18,0.47,0
1316333981,100,14,511,257,86,254,6,32,0,0,0,0.18,0.47,0
1316333982,100,13,511,257,87,254,7,29,0,0,0,0.18,0.47,0
1316333983,100,20,511,257,80,254,7,28,0,0,0,0.16,0.46,0
1316333984,100,9,511,257,91,254,8,36,0,0,0,0.16,0.46,0
1316333985,100,22,511,257,78,254,7,32,0,0,0,0.16,0.46,0
1316333986,100,17,511,257,83,254,10,38,0,0,0,0.16,0.46,0
1316333987,100,3,511,257,97,254,4,27,0,0,0,0.16,0.46,0
1316333988,100,3,511,257,97,254,4,13,0,0,0,0.15,0.45,0
1316333989,100,2,511,257,98,254,5,28,0,0,0,0.15,0.45,0
1316333990,100,16,511,257,84,254,5,20,0,0,0,0.15,0.45,0
1316333991,100,13,511,257,87,254,10,48,0,0,0,0.15,0.45,0
1316333992,100,9,511,257,91,254,6,33,0,0,0,0.15,0.45,0
1316333993,100,27,511,257,73,254,8,42,0,0,0,0.14,0.45,0
1316333994,100,5,511,257,95,254,5,22,0,0,0,0.14,0.45,0
1316333995,100,23,511,257,77,254,8,37,0,0,0,0.14,0.45,0
1316333996,100,18,511,257,82,254,11,42,0,0,0,0.14,0.45,0
1316333997,100,14,511,257,86,254,7,36,0,0,0,0.14,0.45,0
1316333998,100,9,511,257,91,254,5,20,0,0,0,0.13,0.44,0
1316333999,100,18,511,257,82,254,7,26,0,0,0,0.13,0.44,0
1316334000,100,33,511,257,67,254,8,30,0,0,0,0.13,0.44,0
1316334001,100,22,511,258,78,253,7,35,0,0,0,0.13,0.44,0
1316334002,100,18,511,258,82,253,7,39,0,0,0,0.13,0.44,0
1316334003,100,23,511,258,77,253,10,47,0,0,0,0.12,0.43,0
1316334004,100,16,511,258,84,253,7,24,0,0,0,0.12,0.43,0
1316334005,100,19,511,258,81,253,10,43,0,0,0,0.12,0.43,0
1316334006,100,8,511,258,92,253,8,50,0,0,0,0.12,0.43,0
1316334007,100,7,511,258,93,253,5,32,0,0,0,0.12,0.43,0
1316334008,100,17,511,258,83,253,12,49,0,0,0,0.11,0.42,0
1316334009,100,12,511,258,88,253,6,23,0,0,0,0.11,0.42,0
1316334010,100,15,511,258,85,253,10,42,0,0,0,0.11,0.42,0
1316334011,100,16,511,258,84,253,8,35,0,0,0,0.11,0.42,0
1316334012,100,23,511,258,77,253,7,38,0,0,0,0.11,0.42,0
1316334013,100,9,511,258,91,253,5,19,0,0,0,0.10,0.42,0
1316334014,100,19,511,258,81,253,7,22,0,0,0,0.10,0.42,0
1316334015,100,25,511,258,75,253,6,24,0,0,0,0.10,0.42,0
1316334016,100,9,511,258,91,253,7,40,0,0,0,0.10,0.42,0
1316334017,100,11,511,258,89,253,7,36,0,0,0,0.10,0.42,0
1316334018,100,26,511,258,74,253,8,40,0,0,0,0.09,0.41,0
1316334019,100,6,511,258,94,253,4,14,0,0,0,0.09,0.41,0
1316334020,100,31,511,258,69,253,7,28,0,0,0,0.09,0.41,0
1316334021,100,20,511,258,80,253,6,39,0,0,0,0.09,0.41,0
1316334022,100,10,511,258,90,253,7,39,0,0,0,0.09,0.41,0
1316334023,100,8,511,258,92,253,4,13,0,0,0,0.08,0.40,0
1316334024,100,11,511,258,89,253,6,29,0,0,0,0.08,0.40,0
1316334025,100,5,511,258,95,253,4,15,0,0,0,0.08,0.40,0
1316334026,100,18,511,258,82,253,4,21,0,0,0,0.08,0.40,0
1316334027,100,3,511,258,97,253,5,20,0,0,0,0.08,0.40,0
1316334028,100,8,511,258,92,253,4,23,0,0,0,0.08,0.39,0
1316334029,100,13,511,258,87,253,7,20,0,0,0,0.08,0.39,0
1316334030,100,25,511,258,75,253,9,41,0,0,0,0.08,0.39,0
1316334031,100,13,511,258,87,253,8,26,0,0,0,0.08,0.39,0
1316334032,100,7,511,258,93,253,11,43,0,0,0,0.08,0.39,0
1316334033,100,11,511,258,89,253,3,17,0,0,0,0.23,0.42,0
1316334034,100,8,511,258,92,253,5,24,0,0,0,0.23,0.42,0
1316334035,100,12,511,258,88,253,6,26,0,0,0,0.23,0.42,0
1316334036,100,14,511,258,86,253,4,21,0,0,0,0.23,0.42,0
1316334037,100,6,511,258,94,253,6,30,0,0,0,0.23,0.42,0
1316334038,100,29,511,258,71,253,7,23,0,0,0,0.21,0.41,0
1316334039,100,9,511,258,91,253,4,24,0,0,0,0.21,0.41,0
1316334040,100,17,511,258,83,253,6,24,0,0,0,0.21,0.41,0
1316334041,100,7,511,258,93,253,6,26,0,0,0,0.21,0.41,0
1316334042,100,7,511,258,93,253,4,24,0,0,0,0.21,0.41,0
1316334043,100,6,511,258,94,253,8,27,0,0,0,0.27,0.42,0
1316334044,100,8,511,258,92,253,6,27,0,0,0,0.27,0.42,0
1316334045,100,11,511,258,89,253,4,16,0,0,0,0.27,0.42,0
1316334046,100,16,511,258,84,253,4,15,0,0,0,0.27,0.42,0
1316334047,100,19,511,258,81,253,5,22,0,0,0,0.27,0.42,0
1316334048,100,4,511,258,96,253,4,10,0,0,0,0.25,0.42,0
1316334049,100,21,511,258,79,253,7,33,0,0,0,0.25,0.42,0
1316334050,100,57,511,258,43,253,7,33,0,0,0,0.25,0.42,0
1316334051,100,21,511,258,79,253,7,36,0,0,0,0.25,0.42,0
1316334052,100,14,511,258,86,253,7,27,0,0,0,0.25,0.42,0
1316334053,100,16,511,258,84,253,6,26,0,0,0,0.23,0.41,0
1316334054,100,19,511,258,81,253,10,45,0,0,0,0.23,0.41,0
1316334055,100,17,511,258,83,253,7,33,0,0,0,0.23,0.41,0
1316334056,100,5,511,258,95,253,4,26,0,0,0,0.23,0.41,0
1316334057,100,15,511,258,85,253,8,45,0,0,0,0.23,0.41,0
1316334058,100,6,511,258,94,253,7,35,0,0,0,0.21,0.40,0
1316334059,100,13,511,258,87,253,7,28,0,0,0,0.21,0.40,0
1316334060,100,31,511,258,69,253,6,31,0,0,0,0.21,0.40,0
1316334061,100,9,511,258,91,253,4,16,0,0,0,0.21,0.40,0
1316334062,100,12,511,258,88,253,9,38,0,0,0,0.21,0.40,0
1316334063,100,20,511,258,80,253,7,32,0,0,0,0.20,0.39,0
1316334064,100,14,511,258,86,253,5,24,0,0,0,0.20,0.39,0
1316334065,100,12,511,258,88,253,7,27,0,0,0,0.20,0.39,0
1316334066,100,21,511,258,79,253,6,35,0,0,0,0.20,0.39,0
1316334067,100,9,511,258,91,253,7,23,0,0,0,0.20,0.39,0
1316334068,100,11,511,258,89,253,5,28,0,0,0,0.18,0.39,0
1316334069,100,15,511,258,85,253,7,36,0,0,0,0.18,0.39,0
1316334070,100,9,511,258,91,253,5,27,0,0,0,0.18,0.39,0
1316334071,100,15,511,258,85,253,8,54,0,0,0,0.18,0.39,0
1316334072,100,15,511,258,85,253,7,37,0,0,0,0.18,0.39,0
1316334073,100,13,511,258,87,253,7,28,0,0,0,0.16,0.38,0
1316334074,100,27,511,259,73,252,12,56,0,0,0,0.16,0.38,1
1316334075,100,22,511,259,78,252,8,42,0,0,0,0.16,0.38,1
1316334076,100,14,511,259,86,252,7,35,0,0,0,0.16,0.38,1
1316334077,100,20,511,259,80,252,9,47,0,0,0,0.16,0.38,1
1316334078,100,3,511,259,97,252,3,18,0,0,0,0.15,0.37,1
1316334079,100,15,511,259,85,252,7,35,0,0,0,0.15,0.37,1
1316334080,100,23,511,259,77,252,10,53,0,0,0,0.15,0.37,1
1316334081,100,24,511,259,76,252,8,33,0,0,0,0.15,0.37,1
1316334082,100,12,511,259,88,252,4,23,0,0,0,0.15,0.37,1
1316334083,100,22,511,259,78,252,10,41,0,0,0,0.14,0.37,1
1316334084,100,21,511,259,79,252,4,19,0,0,0,0.14,0.37,1
1316334085,100,15,511,259,85,252,7,36,0,0,0,0.14,0.37,1
1316334086,100,24,511,259,76,252,8,26,0,0,0,0.14,0.37,1
1316334087,100,14,511,259,86,252,10,52,0,0,0,0.14,0.37,1
1316334088,100,4,511,259,96,252,10,53,0,0,0,0.14,0.37,1
1316334089,100,35,511,259,65,252,9,40,0,0,0,0.13,0.36,1
1316334090,100,26,511,259,74,252,7,39,0,0,0,0.13,0.36,1
1316334091,100,7,511,259,93,252,7,27,0,0,0,0.13,0.36,1
1316334092,100,5,511,259,95,252,5,15,0,0,0,0.13,0.36,1
1316334093,100,7,511,259,93,252,3,17,0,0,0,0.13,0.36,1
1316334094,100,37,511,259,63,252,9,42,0,0,0,0.12,0.36,1
1316334095,100,18,511,259,82,252,9,36,0,0,0,0.12,0.36,1
1316334096,100,16,511,259,84,252,8,47,0,0,0,0.12,0.36,1
1316334097,100,24,511,259,76,252,7,35,0,0,0,0.12,0.36,1
1316334098,100,21,511,259,79,252,6,26,0,0,0,0.12,0.36,1
1316334099,100,20,511,259,80,252,8,36,0,0,0,0.11,0.35,1
1316334100,100,16,511,259,84,252,4,14,0,0,0,0.11,0.35,1
1316334101,100,38,511,259,62,252,6,26,0,0,0,0.11,0.35,1
1316334102,100,10,511,259,90,252,7,26,0,0,0,0.11,0.35,1
1316334103,100,18,511,259,82,252,9,46,0,0,0,0.11,0.35,1
1316334104,100,27,511,259,73,252,5,23,0,0,0,0.10,0.34,1
1316334105,100,8,511,259,92,252,4,18,0,0,0,0.10,0.34,1
1316334106,100,14,511,259,86,252,4,15,0,0,0,0.10,0.34,1
1316334107,100,15,511,259,85,252,9,31,0,0,0,0.10,0.34,1
1316334108,100,10,511,259,90,252,4,21,0,0,0,0.10,0.34,1
1316334109,100,5,511,259,95,252,7,32,0,0,0,0.09,0.34,1
1316334110,100,15,511,259,85,252,5,23,0,0,0,0.09,0.34,1
1316334111,100,8,511,259,92,252,6,21,0,0,0,0.09,0.34,1
1316334112,100,8,511,259,92,252,5,24,0,0,0,0.09,0.34,1
1316334113,100,7,511,259,93,252,8,36,0,0,0,0.09,0.34,1
1316334114,100,20,511,259,80,252,10,31,0,0,0,0.08,0.33,1
1316334115,100,27,511,259,73,252,6,28,0,0,0,0.08,0.33,1
1316334116,100,25,511,259,75,252,5,26,0,0,0,0.08,0.33,1
1316334117,100,7,511,259,93,252,6,35,0,0,0,0.08,0.33,1
1316334118,100,3,511,259,97,252,5,23,0,0,0,0.08,0.33,1
1316334119,100,5,511,259,95,252,6,29,0,0,0,0.08,0.33,1
1316334120,100,13,511,259,87,252,8,53,0,0,0,0.08,0.33,1
1316334121,100,17,511,259,83,252,5,19,0,0,0,0.08,0.33,1
1316334122,100,34,511,262,66,249,4,16,0,0,0,0.08,0.33,1
1316334123,100,28,511,266,72,245,4,17,0,0,0,0.08,0.33,1
1316334124,100,41,511,274,59,237,10,33,0,0,0,0.15,0.34,2
1316334125,100,32,511,282,68,229,3,11,0,0,0,0.15,0.34,2
1316334126,100,55,511,288,45,223,4,16,0,0,0,0.15,0.34,2
1316334127,100,59,511,295,41,216,6,32,0,0,0,0.15,0.34,2
1316334128,100,62,511,298,38,213,4,23,0,0,0,0.15,0.34,2
1316334129,100,59,511,300,41,211,6,31,0,0,0,0.22,0.35,1
1316334130,100,12,511,299,88,212,6,24,0,0,0,0.22,0.35,1
1316334131,100,82,511,300,18,211,3,11,0,0,0,0.22,0.35,1
1316334132,100,95,511,300,5,211,12,60,0,0,0,0.22,0.35,1
1316334133,100,100,511,300,0,211,10,41,0,0,0,0.22,0.35,1
1316334134,100,75,511,300,25,211,5,24,0,0,0,0.44,0.39,1
1316334135,100,87,511,300,13,211,4,26,0,0,0,0.44,0.39,1
1316334136,100,88,511,300,12,211,7,36,0,0,0,0.44,0.39,1
1316334137,100,86,511,301,14,210,4,17,0,0,0,0.44,0.39,1
1316334138,100,96,511,300,4,211,6,28,0,0,0,0.44,0.39,1
1316334139,100,89,511,301,11,210,9,45,0,0,0,0.49,0.40,2
1316334140,100,90,511,301,10,210,4,19,0,0,0,0.49,0.40,2
1316334141,100,95,511,301,5,210,8,31,0,0,0,0.49,0.40,2
1316334142,100,95,511,301,5,210,4,17,0,0,0,0.49,0.40,2
1316334143,100,94,511,301,6,210,5,18,0,0,0,0.49,0.40,2
1316334144,100,89,511,301,11,210,6,34,0,0,0,1.01,0.51,0
1316334145,100,86,511,301,14,210,5,19,0,0,0,1.01,0.51,0
1316334146,100,99,511,301,1,210,5,24,0,0,0,1.01,0.51,0
1316334147,100,91,511,302,9,209,6,27,0,0,0,1.01,0.51,0
1316334148,100,93,511,302,7,209,3,9,0,0,0,1.01,0.51,0
1316334149,100,94,511,302,6,209,6,34,0,0,0,1.01,0.52,0
1316334150,100,90,511,302,10,209,3,12,0,0,0,1.01,0.52,0
1316334151,100,93,511,302,7,209,8,34,0,0,0,1.01,0.52,0
1316334152,100,93,511,303,7,208,10,42,0,0,0,1.01,0.52,0
1316334153,100,89,511,302,11,209,4,17,0,0,0,1.01,0.52,0
1316334154,100,75,511,303,25,208,6,35,0,0,0,1.01,0.53,0
1316334155,100,92,511,303,8,208,11,39,0,0,0,1.01,0.53,0
1316334156,100,95,511,303,5,208,7,24,0,0,0,1.01,0.53,0
1316334157,100,93,511,303,7,208,9,44,0,0,0,1.01,0.53,0
1316334158,100,91,511,303,9,208,8,29,0,0,0,1.01,0.53,0
1316334159,100,94,511,304,6,207,9,43,0,0,0,1.16,0.57,0
1316334160,100,94,511,303,6,208,6,40,0,0,0,1.16,0.57,0
1316334161,100,95,511,304,5,207,9,35,0,0,0,1.16,0.57,0
1316334162,100,81,511,304,19,207,4,23,0,0,0,1.16,0.57,0
1316334163,100,89,511,304,11,207,4,13,0,0,0,1.16,0.57,0
1316334164,100,88,511,304,12,207,3,12,0,0,0,1.15,0.57,0
1316334165,100,96,511,304,4,207,5,24,0,0,0,1.15,0.57,0
1316334166,100,89,511,304,11,207,9,37,0,0,0,1.15,0.57,0
1316334167,100,84,511,304,16,207,3,18,0,0,0,1.15,0.57,0
1316334168,100,95,511,305,5,206,5,20,0,0,0,1.15,0.57,0
1316334169,100,73,511,305,27,206,5,21,0,0,0,1.38,0.63,0
1316334170,100,96,511,304,4,207,5,22,0,0,0,1.38,0.63,0
1316334171,100,93,511,305,7,206,6,31,0,0,0,1.38,0.63,0
1316334172,100,90,511,305,10,206,6,30,0,0,0,1.38,0.63,0
1316334173,100,91,511,305,9,206,5,24,0,0,0,1.38,0.63,0
1316334174,100,95,511,305,5,206,7,42,0,0,0,1.43,0.65,0
1316334175,100,96,511,305,4,206,7,34,0,0,0,1.43,0.65,0
1316334176,100,82,511,305,18,206,2,5,0,0,0,1.43,0.65,0
1316334177,100,86,511,306,14,205,7,36,0,0,0,1.43,0.65,0
1316334178,100,99,511,305,1,206,6,19,0,0,0,1.47,0.68,0
